opportunity_id,machine,timestamp,original_direction,counter_direction,setup,reasonKey,grade,signal_price,atr,original_hit_1R,original_hit_1R_at_min,counter_mfe_R_5m,counter_mae_R_5m,counter_mfe_R_10m,counter_mae_R_10m,counter_mfe_R_15m,counter_mae_R_15m,counter_mfe_R_30m,counter_mae_R_30m,counter_mfe_R_60m,counter_mae_R_60m,counter_time_to_+0.2R_min,counter_time_to_+0.3R_min,counter_time_to_+0.5R_min,counter_time_to_-0.2R_min,counter_time_to_-0.3R_min,counter_time_to_-0.5R_min,sequence_0.2R_vs_0.2R,sequence_0.3R_vs_0.3R,sequence_0.5R_vs_0.5R,counter_max_MFE_R,counter_max_MAE_R,execution_note
VPS_20260708103523_SELL_TREND_PULLBACK,VPS,2026.07.08 10:35:23,SELL,BUY,TREND_PULLBACK,FAILED-IMPULSE BLOCK,B,4055.57,6.31,N,,0.076,0.004,0.076,0.004,0.112,0.004,0.112,0.108,0.112,0.696,,,,60,60,60,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.112,0.696,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708112018_SELL_TREND_PULLBACK,VPS,2026.07.08 11:20:18,SELL,BUY,TREND_PULLBACK,TRUE-LATE BLOCK,B,4051.19,5.21,N,,0.0,0.072,0.0,0.288,0.0,0.508,0.916,0.508,,,30,30,30,10,15,15,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.916,0.508,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708114514_BUY_TREND_PULLBACK,VPS,2026.07.08 11:45:14,BUY,SELL,TREND_PULLBACK,SMART-GUARD,SKIP,4064.04,6.39,N,,0.12,0.0,0.208,0.0,0.208,0.076,,,,,10,,,,,,TARGET_FIRST,NEITHER_5-60m,NEITHER_5-60m,0.208,0.076,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708115519_SELL_TREND_PULLBACK,VPS,2026.07.08 11:55:19,SELL,BUY,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4064.07,6.85,N,,0.072,0.196,,,,,,,,,,,,,,,NEITHER_5-60m,NEITHER_5-60m,NEITHER_5-60m,0.072,0.196,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708120017_SELL_TREND_PULLBACK,VPS,2026.07.08 12:00:17,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4060.53,6.89,N,,0.276,0.0,,,,,,,,,5,,,,,,TARGET_FIRST,NEITHER_5-60m,NEITHER_5-60m,0.276,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708120751_SELL_TREND_PULLBACK,VPS,2026.07.08 12:07:51,SELL,BUY,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4066.96,7.12,N,,0.304,0.0,0.492,0.0,0.492,0.0,0.492,0.0,0.916,0.0,5,5,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.916,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708121520_BUY_BREAKOUT,VPS,2026.07.08 12:15:20,BUY,SELL,BREAKOUT,SMART-GUARD,A,4072.59,7.09,N,,0.244,0.18,0.244,0.18,0.244,0.18,0.244,0.548,0.244,0.6,5,,,30,30,30,TARGET_FIRST,STOP_FIRST,STOP_FIRST,0.244,0.6,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708122015_BUY_BREAKOUT,VPS,2026.07.08 12:20:15,BUY,SELL,BREAKOUT,B-GRADE QUALITY BLOCK,B,4075.4,7.31,N,,0.392,0.0,0.392,0.0,0.392,0.0,0.392,0.38,0.392,0.428,5,5,,30,30,,TARGET_FIRST,TARGET_FIRST,NEITHER_5-60m,0.392,0.428,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708124515_BUY_TREND_PULLBACK,VPS,2026.07.08 12:45:15,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4077.96,8.22,N,,0.0,0.212,0.0,0.256,0.092,0.256,0.324,0.256,0.456,0.256,30,30,,5,,,STOP_FIRST,TARGET_FIRST,NEITHER_5-60m,0.456,0.256,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708125025_BUY_TREND_PULLBACK,VPS,2026.07.08 12:50:25,BUY,SELL,TREND_PULLBACK,SMART-GUARD,SKIP,4082.76,8.24,N,,0.324,0.024,0.324,0.024,0.52,0.024,0.556,0.024,0.824,0.024,5,5,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.824,0.024,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708132445_SELL_TREND_PULLBACK,VPS,2026.07.08 13:24:45,SELL,BUY,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4070.66,7.69,N,,0.052,0.108,0.276,0.108,0.464,0.108,0.464,0.252,,,10,15,,30,,,TARGET_FIRST,TARGET_FIRST,NEITHER_5-60m,0.464,0.252,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708133017_SELL_TREND_PULLBACK,VPS,2026.07.08 13:30:17,SELL,BUY,TREND_PULLBACK,STI_REENTRY_WAIT ,A,4067.26,7.96,N,,0.616,0.0,0.616,0.0,0.616,0.0,0.616,0.072,,,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.616,0.072,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708135017_SELL_TREND_PULLBACK,VPS,2026.07.08 13:50:17,SELL,BUY,TREND_PULLBACK,TREND-CONTINUATION MODE,A,4068.54,8.85,N,,0.0,0.124,,,,,,,,,,,,,,,NEITHER_5-60m,NEITHER_5-60m,NEITHER_5-60m,0.0,0.124,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708141527_SELL_BREAKOUT,VPS,2026.07.08 14:15:27,SELL,BUY,BREAKOUT,STI_REENTRY_WAIT ,B,4057.3,8.11,N,,0.12,0.0,0.256,0.0,0.256,0.072,0.256,1.016,0.256,1.26,10,,,30,30,30,TARGET_FIRST,STOP_FIRST,STOP_FIRST,0.256,1.26,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708142648_SELL_SQUEEZE_RELEASE,VPS,2026.07.08 14:26:48,SELL,BUY,SQUEEZE_RELEASE,CALIBRATED_ENTRY_QUALITY,B,4061.72,8.25,N,,0.0,0.328,0.0,0.768,0.0,1.212,0.0,1.3,0.0,1.592,,,,5,5,10,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,1.592,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708143148_SELL_TREND_PULLBACK,VPS,2026.07.08 14:31:48,SELL,BUY,TREND_PULLBACK,CALIBRATED_ENTRY_QUALITY,B,4055.84,8.43,N,,0.0,0.472,0.0,0.908,0.0,0.992,0.0,0.992,0.0,1.54,,,,5,5,10,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,1.54,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708143518_SELL_TREND_PULLBACK,VPS,2026.07.08 14:35:18,SELL,BUY,TREND_PULLBACK,TREND-CONTINUATION MODE,A,4054.91,8.52,N,,0.0,0.856,0.0,0.94,0.0,0.94,0.0,0.94,0.0,1.48,,,,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,1.48,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708144018_SELL_TREND_PULLBACK,VPS,2026.07.08 14:40:18,SELL,BUY,TREND_PULLBACK,STI_REENTRY_WAIT ,A,4045.66,8.8,N,,0.0,0.408,0.0,0.488,0.0,0.488,0.0,0.488,0.0,1.012,,,,5,5,60,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,1.012,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708144651_SELL_BREAKOUT,VPS,2026.07.08 14:46:51,SELL,BUY,BREAKOUT,TREND-CONTINUATION MODE,A,4036.6,8.85,N,,0.356,0.076,0.356,0.076,0.356,0.076,0.356,0.216,0.356,0.596,5,5,,30,60,60,TARGET_FIRST,TARGET_FIRST,STOP_FIRST,0.356,0.596,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708145016_SELL_SQUEEZE_RELEASE,VPS,2026.07.08 14:50:16,SELL,BUY,SQUEEZE_RELEASE,TREND-CONTINUATION MODE,A,4034.9,8.75,N,,0.436,0.0,0.436,0.0,0.436,0.0,0.436,0.152,0.436,0.524,5,5,,60,60,60,TARGET_FIRST,TARGET_FIRST,STOP_FIRST,0.436,0.524,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708150019_SELL_SQUEEZE_RELEASE,VPS,2026.07.08 15:00:19,SELL,BUY,SQUEEZE_RELEASE,BAD-LOCATION BLOCK,A,4038.48,8.59,N,,0.064,0.0,0.064,0.04,0.064,0.312,0.064,0.704,0.064,0.704,,,,15,15,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.064,0.704,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708152020_SELL_SQUEEZE_RELEASE,VPS,2026.07.08 15:20:20,SELL,BUY,SQUEEZE_RELEASE,STI_REENTRY_WAIT ,B,4032.31,8.9,N,,0.0,0.156,0.0,0.4,0.0,0.4,0.14,0.4,,,,,,10,10,,STOP_FIRST,STOP_FIRST,NEITHER_5-60m,0.14,0.4,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708153018_SELL_TREND_PULLBACK,VPS,2026.07.08 15:30:18,SELL,BUY,TREND_PULLBACK,Personality mismatch,PERSONALITY,4029.24,8.74,N,,0.0,0.268,0.08,0.268,0.18,0.268,0.392,0.268,,,30,30,,5,,,STOP_FIRST,TARGET_FIRST,NEITHER_5-60m,0.392,0.268,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708161301_SELL_TREND_PULLBACK,VPS,2026.07.08 16:13:01,SELL,BUY,TREND_PULLBACK,Personality mismatch,PERSONALITY,4041.0,6.57,Y,30,0.0,0.12,0.0,0.12,0.104,0.12,1.004,0.12,2.1,0.12,30,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.1,0.12,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708161602_SELL_TREND_PULLBACK,VPS,2026.07.08 16:16:02,SELL,BUY,TREND_PULLBACK,NEWS FILTER (high-impact event nearby),B,4038.61,6.47,Y,30,0.136,0.0,0.256,0.0,0.256,0.0,1.204,0.0,2.28,0.0,10,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.28,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708162007_SELL_TREND_PULLBACK,VPS,2026.07.08 16:20:07,SELL,BUY,TREND_PULLBACK,CALIBRATED_ENTRY_QUALITY,B,4040.68,6.27,Y,30,0.0,0.108,0.132,0.108,0.132,0.108,1.112,0.108,2.22,0.108,30,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.22,0.108,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708164504_BUY_BREAKOUT,VPS,2026.07.08 16:45:04,BUY,SELL,BREAKOUT,SMC_HARD_CONFLICT,A,4057.66,5.94,N,,0.0,0.032,0.0,0.436,0.0,0.436,0.0,1.2,0.0,1.2,,,,10,10,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,1.2,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708164504_BUY_BREAKOUT,VPS,2026.07.08 16:45:04,BUY,SELL,BREAKOUT,SMART-GUARD,SKIP,4057.38,5.94,N,,0.0,0.048,0.0,0.452,0.0,0.452,0.0,1.22,0.0,1.22,,,,10,10,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,1.22,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708165011_BUY_BREAKOUT,VPS,2026.07.08 16:50:11,BUY,SELL,BREAKOUT,Personality mismatch,PERSONALITY,4058.25,5.75,N,,0.0,0.408,0.0,0.408,0.0,0.408,0.0,1.2,0.0,1.2,,,,5,5,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,1.2,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708173510_SELL_TREND_PULLBACK,VPS,2026.07.08 17:35:10,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4071.98,6.35,N,,0.0,0.164,0.0,0.288,0.0,0.3,0.304,0.484,0.468,0.484,30,30,,10,15,,STOP_FIRST,STOP_FIRST,NEITHER_5-60m,0.468,0.484,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708180010_SELL_TREND_PULLBACK,VPS,2026.07.08 18:00:10,SELL,BUY,TREND_PULLBACK,CALENDAR,A,4064.15,4.68,Y,5,1.08,0.0,1.304,0.0,1.96,0.0,2.288,0.0,2.288,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.288,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708184509_BUY_TREND_PULLBACK,VPS,2026.07.08 18:45:09,BUY,SELL,TREND_PULLBACK,Personality mismatch,PERSONALITY,4079.63,5.14,N,,0.0,0.88,0.0,0.88,0.0,0.88,0.0,0.88,0.008,0.88,,,,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.008,0.88,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708185023_BUY_BREAKOUT,VPS,2026.07.08 18:50:23,BUY,SELL,BREAKOUT,B-GRADE QUALITY BLOCK,B,4090.94,5.82,N,,0.552,0.0,0.552,0.0,0.552,0.0,0.552,0.0,0.784,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.784,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708185508_BUY_BREAKOUT,VPS,2026.07.08 18:55:08,BUY,SELL,BREAKOUT,Personality mismatch,PERSONALITY,4085.31,6.13,N,,0.16,0.128,0.16,0.296,0.16,0.296,0.16,0.296,0.392,0.296,60,60,,10,,,STOP_FIRST,TARGET_FIRST,NEITHER_5-60m,0.392,0.296,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708190037_SELL_TREND_PULLBACK,VPS,2026.07.08 19:00:37,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4087.96,6.14,N,,0.12,0.092,0.12,0.092,0.12,0.096,0.12,0.096,0.12,0.564,,,,60,60,60,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.12,0.564,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708200518_SELL_TREND_PULLBACK,VPS,2026.07.08 20:05:18,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4078.77,4.2,N,,0.228,0.0,0.228,0.0,0.228,0.312,0.228,0.54,0.228,0.54,5,,,15,15,30,TARGET_FIRST,STOP_FIRST,STOP_FIRST,0.228,0.54,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708210949_SELL_TREND_PULLBACK,VPS,2026.07.08 21:09:49,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4077.4,3.83,N,,0.012,0.0,,,,,,,,,,,,,,,NEITHER_5-60m,NEITHER_5-60m,NEITHER_5-60m,0.012,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708213505_SELL_TREND_PULLBACK,VPS,2026.07.08 21:35:05,SELL,BUY,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4077.4,3.83,N,,0.012,0.0,0.012,0.064,0.012,0.16,0.02,0.16,0.02,0.252,,,,60,,,STOP_FIRST,NEITHER_5-60m,NEITHER_5-60m,0.02,0.252,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708220049_SELL_TREND_PULLBACK,VPS,2026.07.08 22:00:49,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4076.62,3.59,N,,0.108,0.084,0.108,0.084,0.108,0.084,0.108,0.184,0.256,0.184,60,,,,,,TARGET_FIRST,NEITHER_5-60m,NEITHER_5-60m,0.256,0.184,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708230535_SELL_TREND_PULLBACK,VPS,2026.07.08 23:05:35,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4075.67,3.43,N,,0.128,0.0,0.128,0.004,0.128,0.004,0.128,0.004,0.468,0.304,60,60,,60,60,,SIMULTANEOUS_SAME_CHECKPOINT,SIMULTANEOUS_SAME_CHECKPOINT,NEITHER_5-60m,0.468,0.304,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260708235020_SELL_TREND_PULLBACK,VPS,2026.07.08 23:50:20,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4072.14,2.53,Y,10,0.816,0.0,1.192,0.0,1.192,0.0,2.64,0.0,2.64,0.184,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.64,0.184,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260709000504_BUY_BREAKOUT,VPS,2026.07.09 00:05:04,BUY,SELL,BREAKOUT,B-GRADE QUALITY BLOCK,B,4079.94,2.88,Y,60,0.072,0.0,0.072,1.236,0.352,1.236,0.352,1.236,1.608,1.236,15,15,60,10,10,10,STOP_FIRST,STOP_FIRST,STOP_FIRST,1.608,1.236,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260709001007_SELL_TREND_PULLBACK,VPS,2026.07.09 00:10:07,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A+,4078.31,3.11,Y,5,1.356,0.0,1.356,0.116,1.356,0.116,1.356,0.116,1.356,1.28,5,5,5,60,60,60,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.356,1.28,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260709013036_SELL_TREND_PULLBACK,VPS,2026.07.09 01:30:36,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4065.89,6.42,N,,0.348,0.0,0.432,0.0,0.592,0.0,0.648,0.0,0.96,0.0,5,5,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.96,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260709020508_SELL_HTF_TREND_FOLLOW,VPS,2026.07.09 02:05:08,SELL,BUY,HTF_TREND_FOLLOW,A+ EVIDENCE DEMOTION,A,4075.23,6.07,N,,0.068,0.0,0.148,0.0,0.3,0.0,0.4,0.144,0.4,0.656,15,15,,60,60,60,TARGET_FIRST,TARGET_FIRST,STOP_FIRST,0.4,0.656,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260709021010_BUY_TREND_PULLBACK,VPS,2026.07.09 02:10:10,BUY,SELL,TREND_PULLBACK,SMART-GUARD,SKIP,4075.67,5.89,Y,60,0.0,0.124,0.0,0.28,0.0,0.384,0.18,0.384,1.156,0.384,60,60,60,10,15,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.156,0.384,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260709025508_SELL_TREND_PULLBACK,VPS,2026.07.09 02:55:08,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4068.83,4.39,N,,0.0,0.324,0.0,0.776,0.0,0.928,0.0,1.132,0.0,1.132,,,,5,5,10,STOP_FIRST,STOP_FIRST,STOP_FIRST,0.0,1.132,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260709032003_SELL_BREAKOUT,VPS,2026.07.09 03:20:03,SELL,BUY,BREAKOUT,A+ EVIDENCE DEMOTION,A,4056.37,4.87,N,,0.272,0.0,0.272,0.0,0.504,0.0,0.504,0.0,0.648,0.0,5,15,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.648,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260709033010_SELL_TREND_PULLBACK,VPS,2026.07.09 03:30:10,SELL,BUY,TREND_PULLBACK,BAD-LOCATION BLOCK,A,4057.73,4.85,N,,0.396,0.0,0.396,0.0,0.396,0.0,0.54,0.0,0.54,0.0,5,5,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,0.54,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260709041019_SELL_TREND_PULLBACK,VPS,2026.07.09 04:10:19,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4061.57,4.26,N,,0.0,0.272,0.0,0.272,0.0,0.272,0.0,0.364,0.696,0.364,60,60,60,5,30,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,0.696,0.364,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260709042520_SELL_TREND_PULLBACK,VPS,2026.07.09 04:25:20,SELL,BUY,TREND_PULLBACK,BAD-TIMING BLOCK,A,4059.73,3.8,N,,0.032,0.216,0.216,0.216,0.38,0.216,0.452,0.216,,,10,15,,5,,,STOP_FIRST,TARGET_FIRST,NEITHER_5-60m,0.452,0.216,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
VPS_20260709050510_SELL_HTF_TREND_FOLLOW,VPS,2026.07.09 05:05:10,SELL,BUY,HTF_TREND_FOLLOW,A+ EVIDENCE DEMOTION,A,4066.34,4.22,N,,0.248,0.0,0.248,0.0,,,,,,,5,,,,,,TARGET_FIRST,NEITHER_5-60m,NEITHER_5-60m,0.248,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
