opportunity_id,machine,timestamp,original_direction,counter_direction,setup,reasonKey,grade,signal_price,atr,original_hit_1R,original_hit_1R_at_min,counter_mfe_R_5m,counter_mae_R_5m,counter_mfe_R_10m,counter_mae_R_10m,counter_mfe_R_15m,counter_mae_R_15m,counter_mfe_R_30m,counter_mae_R_30m,counter_mfe_R_60m,counter_mae_R_60m,counter_time_to_+0.2R_min,counter_time_to_+0.3R_min,counter_time_to_+0.5R_min,counter_time_to_-0.2R_min,counter_time_to_-0.3R_min,counter_time_to_-0.5R_min,sequence_0.2R_vs_0.2R,sequence_0.3R_vs_0.3R,sequence_0.5R_vs_0.5R,counter_max_MFE_R,counter_max_MAE_R,execution_note
MAC_20260625105013_SELL_TREND_PULLBACK,MAC,2026.06.25 10:50:13,SELL,BUY,TREND_PULLBACK,LATE-CHASE ENTRY BLOCK,A,3977.62,6.63,Y,30,0.748,0.028,0.876,0.028,0.876,0.028,1.14,0.028,1.428,0.028,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.428,0.028,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260625132512_SELL_TREND_PULLBACK,MAC,2026.06.25 13:25:12,SELL,BUY,TREND_PULLBACK,BAD-LOCATION BLOCK,A,3986.31,4.06,Y,60,0.244,0.0,0.244,0.0,0.244,0.916,0.244,1.004,1.66,1.004,5,60,60,15,15,15,TARGET_FIRST,STOP_FIRST,STOP_FIRST,1.66,1.004,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260625141744_SELL_TREND_PULLBACK,MAC,2026.06.25 14:17:44,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A+,3976.98,3.46,Y,10,0.0,0.1,3.032,0.1,3.032,0.1,3.032,0.1,3.328,0.1,10,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,3.328,0.1,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260625153115_SELL_TREND_PULLBACK,MAC,2026.06.25 15:31:15,SELL,BUY,TREND_PULLBACK,LATE-CHASE ENTRY BLOCK,A,4002.96,4.69,Y,30,0.0,0.84,0.236,0.84,0.912,0.84,2.196,0.84,2.336,0.84,10,15,15,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,2.336,0.84,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260625221012_BUY_TREND_PULLBACK,MAC,2026.06.25 22:10:12,BUY,SELL,TREND_PULLBACK,LATE-CHASE ENTRY BLOCK,A,4038.81,5.32,Y,60,0.0,0.172,0.06,0.172,0.06,0.172,0.308,0.172,1.14,0.172,30,30,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.14,0.172,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260626023013_BUY_TREND_PULLBACK,MAC,2026.06.26 02:30:13,BUY,SELL,TREND_PULLBACK,NEWS FILTER (high-impact event nearby),A,4029.98,4.7,Y,15,0.628,0.0,0.628,0.0,1.072,0.0,1.464,0.0,1.464,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.464,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260626042513_BUY_TREND_PULLBACK,MAC,2026.06.26 04:25:13,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4022.77,5.88,Y,60,0.256,0.0,0.256,0.0,0.256,0.012,0.364,0.012,1.216,0.012,5,30,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.216,0.012,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260626043012_BUY_TREND_PULLBACK,MAC,2026.06.26 04:30:12,BUY,SELL,TREND_PULLBACK,LATE-CHASE ENTRY BLOCK,A,4020.92,5.92,Y,60,0.128,0.0,0.128,0.0,0.128,0.136,0.236,0.136,1.084,0.136,30,60,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.084,0.136,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260626043512_BUY_TREND_PULLBACK,MAC,2026.06.26 04:35:12,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4019.11,5.87,Y,60,0.0,0.084,0.0,0.26,0.112,0.26,0.112,0.26,1.128,0.26,60,60,60,10,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,1.128,0.26,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260626061012_SELL_SQUEEZE_RELEASE,MAC,2026.06.26 06:10:12,SELL,BUY,SQUEEZE_RELEASE,A+ EVIDENCE DEMOTION,A,3994.07,6.88,Y,60,0.156,0.0,0.216,0.0,0.216,0.04,0.216,0.044,1.216,0.044,10,60,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.216,0.044,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260626061512_SELL_TREND_PULLBACK,MAC,2026.06.26 06:15:12,SELL,BUY,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,3996.75,6.92,Y,60,0.06,0.0,0.06,0.196,0.06,0.2,0.144,0.2,1.052,0.2,60,60,60,15,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,1.052,0.2,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260626062512_SELL_TREND_PULLBACK,MAC,2026.06.26 06:25:12,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,3993.12,7.14,Y,60,0.008,0.0,0.176,0.0,0.228,0.0,0.548,0.0,1.224,0.0,15,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.224,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260626065012_SELL_TREND_PULLBACK,MAC,2026.06.26 06:50:12,SELL,BUY,TREND_PULLBACK,NEWS_AFTERMATH,A+,3999.24,5.79,Y,30,0.252,0.0,0.312,0.0,0.312,0.0,1.088,0.0,1.088,0.0,5,10,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.088,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260626091013_SELL_TREND_PULLBACK,MAC,2026.06.26 09:10:13,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4008.97,5.34,Y,15,0.1,0.0,0.928,0.0,1.148,0.0,1.188,0.0,2.208,0.0,10,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.208,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260626092512_SELL_TREND_PULLBACK,MAC,2026.06.26 09:25:12,SELL,BUY,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4021.4,6.03,Y,30,0.192,0.0,0.192,0.0,0.192,0.0,1.128,0.0,1.128,0.0,30,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.128,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260629000100_SELL_HTF_TREND_FOLLOW,MAC,2026.06.29 00:01:00,SELL,BUY,HTF_TREND_FOLLOW,Trade blocked — startup,A,4071.69,3.34,Y,60,0.008,0.0,0.008,0.0,0.008,0.0,0.008,0.0,1.744,0.0,60,60,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.744,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260629000901_SELL_HTF_TREND_FOLLOW,MAC,2026.06.29 00:09:01,SELL,BUY,HTF_TREND_FOLLOW,AI DIRECTOR BLOCK,A,4071.69,3.34,Y,60,0.008,0.0,0.008,0.0,0.008,0.0,0.008,0.0,1.744,0.0,60,60,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.744,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260629084012_SELL_TREND_PULLBACK,MAC,2026.06.29 08:40:12,SELL,BUY,TREND_PULLBACK,SMART-GUARD,SKIP,4045.08,5.57,Y,30,0.4,0.0,0.4,0.0,0.56,0.0,1.22,0.0,1.22,0.0,5,5,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.22,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260629145200_SELL_TREND_PULLBACK,MAC,2026.06.29 14:52:00,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4037.75,4.21,Y,15,0.088,0.036,0.828,0.036,1.06,0.036,1.06,0.036,1.06,0.036,10,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.06,0.036,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260629171513_SELL_SQUEEZE_RELEASE,MAC,2026.06.29 17:15:13,SELL,BUY,SQUEEZE_RELEASE,A+ EVIDENCE DEMOTION,A,4006.01,7.46,Y,15,0.664,0.0,0.908,0.0,1.156,0.0,1.156,0.0,,,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.156,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630041527_SELL_SQUEEZE_RELEASE,MAC,2026.06.30 04:15:27,SELL,BUY,SQUEEZE_RELEASE,AI DIRECTOR BLOCK,A+,3951.35,9.47,Y,10,0.868,0.0,1.18,0.0,1.18,0.0,1.18,0.0,1.18,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.18,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630054033_SELL_HTF_TREND_FOLLOW,MAC,2026.06.30 05:40:33,SELL,BUY,HTF_TREND_FOLLOW,AI DIRECTOR BLOCK,A+,3963.65,7.48,Y,60,0.064,0.216,0.148,0.216,0.148,0.216,0.268,0.216,1.636,0.216,30,60,60,5,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,1.636,0.216,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630054514_SELL_TREND_PULLBACK,MAC,2026.06.30 05:45:14,SELL,BUY,TREND_PULLBACK,BAD-LOCATION BLOCK,A,3959.77,7.62,Y,60,0.264,0.0,0.352,0.0,0.468,0.0,0.468,0.0,1.808,0.0,5,10,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.808,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630055033_SELL_HTF_TREND_FOLLOW,MAC,2026.06.30 05:50:33,SELL,BUY,HTF_TREND_FOLLOW,Trade blocked — momentum slowdown (close in opposite 30% of last,A+,3963.85,7.51,Y,60,0.14,0.004,0.256,0.004,0.256,0.004,0.316,0.004,1.62,0.112,10,30,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.62,0.112,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630060032_SELL_TREND_PULLBACK,MAC,2026.06.30 06:00:32,SELL,BUY,TREND_PULLBACK,AI DIRECTOR BLOCK,A+,3965.44,7.26,Y,60,0.176,0.0,0.176,0.0,0.24,0.0,0.24,0.204,1.588,0.204,15,60,60,30,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.588,0.204,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630073550_BUY_BREAKOUT,MAC,2026.06.30 07:35:50,BUY,SELL,BREAKOUT,SMART-GUARD,A,3995.53,5.27,Y,60,0.62,0.0,0.62,0.0,0.62,0.0,0.876,0.0,1.392,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.392,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630082517_SELL_HTF_TREND_FOLLOW,MAC,2026.06.30 08:25:17,SELL,BUY,HTF_TREND_FOLLOW,STI_REENTRY_WAIT ,A+,3987.64,5.38,Y,60,0.0,0.776,0.0,0.776,0.0,0.776,0.0,0.776,1.884,0.776,60,60,60,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,1.884,0.776,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630083518_SELL_TREND_PULLBACK,MAC,2026.06.30 08:35:18,SELL,BUY,TREND_PULLBACK,STI_REENTRY_WAIT ,A+,3976.85,6.01,Y,60,0.324,0.0,0.324,0.0,0.324,0.0,0.632,0.0,3.616,0.0,5,5,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,3.616,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630084516_SELL_TREND_PULLBACK,MAC,2026.06.30 08:45:16,SELL,BUY,TREND_PULLBACK,BAD-LOCATION BLOCK,A,3979.78,5.49,Y,60,0.044,0.012,0.172,0.012,0.364,0.012,0.552,0.012,3.744,0.012,15,15,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,3.744,0.012,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630085016_SELL_TREND_PULLBACK,MAC,2026.06.30 08:50:16,SELL,BUY,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,3978.98,5.36,Y,30,0.104,0.0,0.432,0.0,0.548,0.0,1.46,0.0,3.896,0.0,10,10,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,3.896,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630090515_SELL_HTF_TREND_FOLLOW,MAC,2026.06.30 09:05:15,SELL,BUY,HTF_TREND_FOLLOW,NEWS FILTER (high-impact event nearby),A+,3985.76,5.55,Y,30,0.116,0.0,0.116,0.0,0.92,0.0,3.268,0.0,3.268,0.0,15,15,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,3.268,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630091031_SELL_HTF_TREND_FOLLOW,MAC,2026.06.30 09:10:31,SELL,BUY,HTF_TREND_FOLLOW,AI DIRECTOR BLOCK,A+,3986.84,5.7,Y,15,0.036,0.02,0.82,0.02,1.836,0.02,3.108,0.02,3.108,0.02,10,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,3.108,0.02,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630092517_SELL_HTF_TREND_FOLLOW,MAC,2026.06.30 09:25:17,SELL,BUY,HTF_TREND_FOLLOW,ANALYSIS-ONLY,A+,3998.54,6.5,Y,5,2.008,0.0,2.008,0.0,2.008,0.0,2.008,0.0,2.008,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.008,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630131028_SELL_HTF_TREND_FOLLOW,MAC,2026.06.30 13:10:28,SELL,BUY,HTF_TREND_FOLLOW,AI DIRECTOR BLOCK,A,4022.7,3.77,Y,60,0.404,0.0,0.404,0.0,0.548,0.0,0.564,0.0,1.16,0.0,5,5,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.16,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630152514_SELL_BREAKOUT,MAC,2026.06.30 15:25:14,SELL,BUY,BREAKOUT,SMART-GUARD,A+,4017.81,4.27,Y,60,0.0,0.124,0.0,0.124,0.0,0.124,0.0,0.412,1.352,0.412,60,60,60,30,30,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.352,0.412,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630155530_SELL_HTF_TREND_FOLLOW,MAC,2026.06.30 15:55:30,SELL,BUY,HTF_TREND_FOLLOW,AI DIRECTOR BLOCK,A,4013.76,4.61,Y,30,0.228,0.0,0.86,0.0,0.86,0.0,1.604,0.0,1.604,0.0,5,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.604,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630160014_SELL_TREND_PULLBACK,MAC,2026.06.30 16:00:14,SELL,BUY,TREND_PULLBACK,BAD-TIMING BLOCK,A,4016.84,4.65,Y,15,0.0,0.072,0.588,0.072,1.328,0.072,1.328,0.072,,,10,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.328,0.072,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630170256_SELL_HTF_TREND_FOLLOW,MAC,2026.06.30 17:02:56,SELL,BUY,HTF_TREND_FOLLOW,AI DIRECTOR BLOCK,A,4028.59,7.83,Y,30,0.7,0.096,0.808,0.096,0.996,0.096,1.62,0.096,1.62,0.096,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.62,0.096,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260630170512_SELL_HTF_TREND_FOLLOW,MAC,2026.06.30 17:05:12,SELL,BUY,HTF_TREND_FOLLOW,NEWS FILTER (high-impact event nearby),A+,4026.79,8.0,Y,15,0.776,0.0,0.88,0.0,1.064,0.0,1.676,0.0,1.676,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.676,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260701130313_SELL_HTF_TREND_FOLLOW,MAC,2026.07.01 13:03:13,SELL,BUY,HTF_TREND_FOLLOW,ANALYSIS-ONLY,A+,3987.09,3.36,Y,60,0.148,0.0,0.148,0.224,0.476,0.224,0.476,0.224,2.48,0.224,15,15,60,10,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,2.48,0.224,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260701133317_SELL_HTF_TREND_FOLLOW,MAC,2026.07.01 13:33:17,SELL,BUY,HTF_TREND_FOLLOW,STI_REENTRY_WAIT ,A+,3991.27,3.32,Y,30,0.0,0.272,0.0,0.436,0.04,0.436,2.008,0.436,4.324,0.436,30,30,30,5,10,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,4.324,0.436,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260701135658_SELL_HTF_TREND_FOLLOW,MAC,2026.07.01 13:56:58,SELL,BUY,HTF_TREND_FOLLOW,AI DIRECTOR BLOCK,A+,3996.51,3.82,Y,5,1.196,0.0,1.628,0.0,2.12,0.0,3.204,0.0,4.012,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,4.012,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260701155017_SELL_HTF_TREND_FOLLOW,MAC,2026.07.01 15:50:17,SELL,BUY,HTF_TREND_FOLLOW,NEWS FILTER (high-impact event nearby),A,4027.09,5.97,Y,30,0.0,0.652,0.0,0.652,0.0,0.712,1.128,0.712,4.952,0.712,30,30,30,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,4.952,0.712,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260701161014_SELL_TREND_PULLBACK,MAC,2026.07.01 16:10:14,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4016.04,6.08,Y,10,0.648,0.0,1.836,0.0,4.2,0.0,5.592,0.0,5.592,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,5.592,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260701162029_SELL_HTF_TREND_FOLLOW,MAC,2026.07.01 16:20:29,SELL,BUY,HTF_TREND_FOLLOW,AI DIRECTOR BLOCK,A,4027.01,6.48,Y,5,3.264,0.0,4.568,0.0,4.568,0.0,4.568,0.0,,,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,4.568,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260701221021_BUY_TREND_PULLBACK,MAC,2026.07.01 22:10:21,BUY,SELL,TREND_PULLBACK,CALENDAR,A,4067.14,3.53,Y,10,0.636,0.0,1.124,0.0,1.124,0.0,1.488,0.0,3.208,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,3.208,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260701221518_BUY_TREND_PULLBACK,MAC,2026.07.01 22:15:18,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4065.7,3.59,Y,15,0.948,0.0,0.948,0.0,1.064,0.0,1.568,0.0,2.996,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.996,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260702040529_BUY_BREAKOUT,MAC,2026.07.02 04:05:29,BUY,SELL,BREAKOUT,Trade blocked — momentum slowdown (close in opposite 30% of last,A,4065.0,6.44,Y,30,0.004,0.064,0.292,0.064,0.732,0.064,1.084,0.064,1.356,0.064,10,15,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.356,0.064,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260702041522_BUY_BREAKOUT,MAC,2026.07.02 04:15:22,BUY,SELL,BREAKOUT,BAD-LOCATION BLOCK,B,4063.82,6.53,Y,30,0.648,0.0,0.676,0.0,0.996,0.0,1.104,0.0,1.264,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.264,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260702042017_BUY_TREND_PULLBACK,MAC,2026.07.02 04:20:17,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,B,4060.06,6.38,Y,60,0.428,0.0,0.784,0.0,0.784,0.0,0.892,0.0,1.056,0.0,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.056,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260702183515_BUY_TREND_PULLBACK,MAC,2026.07.02 18:35:15,BUY,SELL,TREND_PULLBACK,TREND-CONTINUATION MODE,A,4130.9,8.06,Y,60,0.204,0.0,0.204,0.0,0.204,0.0,0.384,0.0,1.336,0.0,5,30,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.336,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260702184016_BUY_TREND_PULLBACK,MAC,2026.07.02 18:40:16,BUY,SELL,TREND_PULLBACK,TRUE-LATE BLOCK,B,4128.6,7.59,Y,60,0.096,0.0,0.096,0.0,0.096,0.048,0.324,0.048,1.3,0.048,30,30,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.3,0.048,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260702191017_BUY_TREND_PULLBACK,MAC,2026.07.02 19:10:17,BUY,SELL,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4123.16,6.76,Y,30,0.044,0.0,0.264,0.024,0.572,0.024,1.136,0.024,1.136,0.024,10,15,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.136,0.024,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260702191520_BUY_TREND_PULLBACK,MAC,2026.07.02 19:15:20,BUY,SELL,TREND_PULLBACK,NEWS_ENTRY_BLOCKED_POOR_RR,A,4122.78,6.66,Y,15,0.244,0.048,0.56,0.048,1.132,0.048,1.132,0.048,1.132,0.048,5,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.132,0.048,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260702192013_BUY_TREND_PULLBACK,MAC,2026.07.02 19:20:13,BUY,SELL,TREND_PULLBACK,NEWS_OBSERVING,A,4123.17,5.93,Y,15,0.3,0.0,0.656,0.0,1.296,0.0,1.296,0.0,1.296,0.0,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.296,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260702193518_SELL_BREAKOUT,MAC,2026.07.02 19:35:18,SELL,BUY,BREAKOUT,B-GRADE QUALITY BLOCK,B,4103.35,5.8,Y,30,0.816,0.0,0.9,0.0,0.936,0.0,1.072,0.0,1.072,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.072,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
